index_col,content,date,like,place,tags
554,코로나 후유증인가? 집안일을 열심히 했나?그것도 딱히 아닌거 같은데 아프다 ㅠㅠ.일욜오후부터 손가락마디가 아프더니ㅠ어제는 더 더 팅팅 붓고 막 에리고아팠다어제밤 최고조로 아파서 오늘 병원에 갔더니.2가지 증상이 있는데 유전적요인도 있으니엑스레이와 피검사까지 하자고 ㅠ.1주일 약 먹고 피검사 결과들으러 오라고~.류마티스는 싫어요ㅠ 제발요~~ㅠ아무이상 없게 해주세요~.1주일 약 먹고 좋아지게 해주세요~~🙏🙏🙏.손안쓰려고 딸들점심은 햄버거🤣......#코로나후유증#집콕후유증#손가락관절#뼈마디가쑤심#너무아프다#맥도날드#햄버거#류마티스#관절염,2020-03-31,37,,"['#코로나후유증', '#집콕후유증', '#손가락관절', '#뼈마디가쑤심', '#너무아프다', '#맥도날드', '#햄버거', '#류마티스', '#관절염']"
555,....유치원 개학 무기한 연기어린이집 휴원도 연장😭😭😭😭😭😭그냥 얼집 그만 둬야되나..............올해 일 다시 시작하려했는데코로나 이렇게 장기간 발목잡을 줄야......,2020-03-31,25,,[]
556,...모든것이 멈추었다..멈추고 나니 괴로울줄 알았던 시간들이잊혀질 만큼안보이던 것 들이못보던 것 들이 보이기 시작한다..따뜻한 날씨와아름다운 꽃나무평화로운 산책길..이모든것이 아름다운 추억으로 간직될수있도록..이 시간들이 우리모두에게의미있는 시간이 되길..#코로나극복#코로나후유증#코로나육아 #벚꽃#벚꽃길#율하천#김해벚꽃길,2020-03-31,56,장유 율하 카페거리,"['#코로나극복', '#코로나후유증', '#코로나육아', '#벚꽃', '#벚꽃길', '#율하천', '#김해벚꽃길']"
557,도윤이의 일상생활#코로나지겹다#봄날씨#머리자르기#많이못자르게 틈틈히 감시하는 아들#집앞에서축구하기#놀이터에서놀기#예쁜꽃반지#이제등원시키고싶다#만삭임산부엄마#6살아들#코로나후유증#도윤이확찐자됨#아들스타그램,2020-03-31,14,,"['#코로나지겹다', '#봄날씨', '#머리자르기', '#많이못자르게', '#집앞에서축구하기', '#놀이터에서놀기', '#예쁜꽃반지', '#이제등원시키고싶다', '#만삭임산부엄마', '#6살아들', '#코로나후유증', '#도윤이확찐자됨', '#아들스타그램']"
546,잉?엥?설마?🤔....전날 알깨고 나온 병아리 동영상을 본후로달걀을 매일 품고 잔다........정신이 왔다갔다하는건나만 그런게 아닌거같은.....🤭🤭🤭🤭...병아리부화기 살짝생각함ㅋㅋㅋ ...#혹시나#에디슨#기대함#ㅋㅋㅋ#코로나후유증#우울증#걸릴거같다#일을하고싶다#돈을벌고싶다#웃지못할#사연있는여자,2020-04-01,19,,"['#혹시나', '#에디슨', '#기대함', '#ㅋㅋㅋ', '#코로나후유증', '#우울증', '#걸릴거같다', '#일을하고싶다', '#돈을벌고싶다', '#웃지못할', '#사연있는여자']"
547,#코로나후유증#2개월구금#살찐내새끼#발이엄마닮앗네#더커라#쑥쑥커라#코로나아웃,2020-04-01,15,청라푸르지오,"['#코로나후유증', '#2개월구금', '#살찐내새끼', '#발이엄마닮앗네', '#더커라', '#쑥쑥커라', '#코로나아웃']"
548,칭다오엔 뻥튀기...🤣😭 #포항 #무료한저녁 #코로나후유증 #살찐다 #60kg임박,2020-04-01,50,Pohang,"['#포항', '#무료한저녁', '#코로나후유증', '#살찐다', '#60kg임박']"
549,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ#엄마가안티#하루스타그램#웃긴영상#이쁜아기#귀여워#코로나후유증,2020-04-01,27,,"['#엄마가안티', '#하루스타그램', '#웃긴영상', '#이쁜아기', '#귀여워', '#코로나후유증']"
550,"너무 살이 쪄서 조용히 식단하고 있었어요.... 맛나는 나쁜녀석들, 달달한 고약한것들 당분간 안녕 😱 앱이 없으면...이젠 셀피도 못찍을정도로 살이 쪘..거든요같이 하실분 👋👋👋..#다이어터 #코로나후유증 #확찐자 #다이어트식단",2020-04-01,169,"Cheonan, Korea","['#다이어터', '#코로나후유증', '#확찐자', '#다이어트식단']"
551,#토마토마리네이드 🍅..하루 후숙해서 모짜레라 치즈에 한점 올려먹으면 #jmt #다이어트 에도 방해되지 않고 먹을 수 있어요🤘🏻...#홈쿠킹 도전 #나도여자랍니다 #남자인줄알았는데 ...#코로나후유증 #코로나조심 #코로나꺼져👊 #다이어트식단 #토마토요리 #다이어트도시락 #클린이팅 #cleaneatingrecipe #dietfood #diet,2020-04-01,58,,"['#토마토마리네이드', '#jmt', '#다이어트', '#홈쿠킹', '#나도여자랍니다', '#남자인줄알았는데', '#코로나후유증', '#코로나조심', '#코로나꺼져👊', '#다이어트식단', '#토마토요리', '#다이어트도시락', '#클린이팅', '#cleaneatingrecipe', '#dietfood', '#diet']"
542,이렇게 나를 웃겨주는 너를 어떻게 사랑하지 않을수가있니ㅋㅋㅋ동영상 찍는데도 간만에 서비스 굿👏둘째는 무서워서 우는데도 꿋꿋이 재롱잔치 감상하는 나쁜엄마ㅋㅋ#외계인춤 #재롱잔치 #개그맨 #vip석 #코로나후유증 #집콕후유증 #웃음 #레전드,2020-04-02,13,,"['#외계인춤', '#재롱잔치', '#개그맨', '#vip석', '#코로나후유증', '#집콕후유증', '#웃음', '#레전드']"
543,.#집콕#미쳐가는중#뭐하니너네#딸스타그램 #자매그램#귀요미둘#시드니#우리집#코로나후유증,2020-04-02,42,,"['#집콕', '#미쳐가는중', '#뭐하니너네', '#딸스타그램', '#자매그램', '#귀요미둘', '#시드니', '#우리집', '#코로나후유증']"
544,홈트만으로는 막을 수 없는 #확찐자 로의 한걸음😫 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#짜오야미 #짜미툰 #짜미 #코로나후유증 #짜오 #야미 #냥스타그램 #스코티시폴드 #터키시앙고라 #인스타툰 #캣스타그램 #고양이 #그림스타그램 #손그림 #그림 #일상툰 #냥이 #만화 #웹툰 #일러스트 #고양이만화 #드로잉 #집사 #cat #comic #ねこ #いらすとぐらむ #猫,2020-04-02,"1,346",,"['#확찐자', '#짜오야미', '#짜미툰', '#짜미', '#코로나후유증', '#짜오', '#야미', '#냥스타그램', '#스코티시폴드', '#터키시앙고라', '#인스타툰', '#캣스타그램', '#고양이', '#그림스타그램', '#손그림', '#그림', '#일상툰', '#냥이', '#만화', '#웹툰', '#일러스트', '#고양이만화', '#드로잉', '#집사', '#cat', '#comic', '#ねこ', '#いらすとぐらむ', '#猫']"
545,😍안땡기던 흑당 밀크티가 땡기는건 왜일까요 ㅎㅎㅎ ...#평일#집앞#커피그램#흑당밀크티#봄날#벛꽃 #코로나후유증,2020-04-02,58,,"['#평일', '#집앞', '#커피그램', '#흑당밀크티', '#봄날', '#벛꽃', '#코로나후유증']"
538,202004..지금 우리집집에서 캠핑감성올해엔. 창고 속 텐트빛보게 해주자.#코로나후유증#거실캠핑#사회적거리두기실천#2년째창고에서#못나오고있는#텐트가있어요,2020-04-03,16,,"['#코로나후유증', '#거실캠핑', '#사회적거리두기실천', '#2년째창고에서', '#못나오고있는', '#텐트가있어요']"
539,살빠진 줄 알았다.#오해할뻔햇네?#뱃살때매#발목이#죽어난다#다리는병아리#몸통은#헐크#코로나후유증,2020-04-03,16,,"['#오해할뻔햇네?', '#뱃살때매', '#발목이', '#죽어난다', '#다리는병아리', '#몸통은', '#헐크', '#코로나후유증']"
540,재택근무하는날😨왜붙어서이러니#나가주라#뭔가피곤#집중은커녕한줄보면부름#코로나후유증,2020-04-03,5,,"['#나가주라', '#뭔가피곤', '#집중은커녕한줄보면부름', '#코로나후유증']"
541,⠀⠀⠀⠀얘는 간식 고르다가 여기서 삘받으심 🤣 완곡 완춤에 잠시 도촬ㅋㅋㅋㅋㅋ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#간식사러와서몸풀고갑니다,2020-04-03,0,,['#간식사러와서몸풀고갑니다']
537,#코로나후유증#믿었던아들#믿지않겠지만#고3아들.코로나가 바꾼 일상.믿지 않겠지만 고3 아들.가정폭력 1건 예약.,2020-04-04,8,,"['#코로나후유증', '#믿었던아들', '#믿지않겠지만', '#고3아들.코로나가']"
2,⛳️합성같지만 배경실화임골프는 언제나 즐거워 #파랑파랑#골프룩#셀피#캬캬컄,2020-04-05,407,소노펠리체cc,"['#파랑파랑', '#골프룩', '#셀피', '#캬캬컄']"
532,머리를 해도 기분이 별루임^^ 더 별루가됨ㅜㅜ 파마는 답이 아닌듯ㅜㅜ 잠도 안오고 30분후 새벽운동이나 고고고~~~~~^^* #널보니 #설레 #깜짝 #선물추천 #잘생긴남자 #머리는 #산발 #슬픔 #코로나후유증 #언제끝날까 #감사일기쓰기 #하루끝 #하루시작,2020-04-05,92,,"['#널보니', '#설레', '#깜짝', '#선물추천', '#잘생긴남자', '#머리는', '#산발', '#슬픔', '#코로나후유증', '#언제끝날까', '#감사일기쓰기', '#하루끝', '#하루시작']"
533,"#무보정 #노필터 #같은조명-스케일링 1회관리 전후비교♥-피지정리와 수분공급으로 블링블링~세레니끄만의 독자적인 기술로""블랙클리어"" 제품을 개발했어요!-How❓1. 각질제거 기능 :  패랭이꽃과의 여러해살이 풀에서 사포닌 성분을 추출해 무자극 천연세정제로 모공을 덮은 각질을 제거해요!!-2. 모공 속 피지 녹이기 :  시범 멜팅 시스템의 세레니끄 독자기술력으로 딱딱한 피지와 블랙헤드를 녹여줘요!!-3. 피지 빼내기 :  7종의 천연 식물복합체로 자극없이 피지가 쏘옥~! 빠져나와 속이 다 후련해지는 느낌이에요!!---이런 분들에게 추천해요⏬⏬⏬✅ 메이크업이 잘 안되고 들뜨는 현상이 있는 분✅ 갑자기 하얀 피지들이 눈에 띄이는 분✅ 마스크 착용 후 트러블이 생기신 분✅ 집에서 각질제거를 해도 해결 안되신 분✅ 블랙헤드가 도드라지게 보이는 분",2020-04-05,0,,"['#무보정', '#노필터', '#같은조명-스케일링']"
534,"코로나 한의진료센터 이야기 2!!-코로나가 진짜 무서운 이유-처음 코로나를 언론을 통해 들었을 때 막연한 두려움이 있었다. 우한 영상들을 보면 픽픽 쓰러지는 영상들이 있질 않나, 온갖 가짜뉴스에 무엇이 진실인지, 어떤 질환인지 실체를 알기 어려운데서 기인한 것 같다. 물론 아직 바이러스가 타겟팅된 치료제가 없고, 증상도 사람마다 다양하여 다 밝혀진 것은 아니나, 진료를 함에 두려움은 많이 없어졌다. 대부분의 환자분들은 두려워 할 정도의 중증이 잘 없다. 언제 어떻게 확확 변할 지 몰라 미친듯이 꼼꼼하게 팔로우업을 해야되는 것은 사실이나, 다른 한편으론 대부분 환자분들은 조금 심한 감기 정도이거나, 심지어 무증상 환자도 많았다. 오늘 소개할 무서운 이유는 그런 뻔한 증상이 중증인 환자 이야기가 아니다.진짜 무서운건 격리가 필요한 질환이란 점이다.한 60대 할머니 환자가 있었다. 할머니는 할아버지와 함께 확진 판정이 낫고, 처음에는 감기처럼 생각하고 대수롭지 않게 여겼다고 하셨다.그러다가 할아버지가 급격히 증상이 안좋아지셔서 서울의 병원으로 이송되게 되었고, 그 뒤로 증상이 더욱 심해져서 지금은 의식도 없고 회복이 힘든 상태라고하셨다.할머니는 할아버지가 이송된 이후로 더 이상 볼수도, 통화를 할수도 없었다고 하셨다. 당장 병원으로 가서 병간호도 하고 하다못해 가는길 곁에있기라도 하고 싶지만, 할머니도 확진자셔서 자가격리상태라 그 기분, 그 상태로 아무도 없는 집에 혼자서 그 시간을 견뎌내야만 하는 상황이었다. 자식들도 할머니를 찾아갈 수가 없고 하루종일 24시간 가장 힘든 시간을 텅빈집에서 혼자 겪고 계셨다. 전화진료하면서 증상에 대해 물어보다가 가슴이 답답하다면서 꺼내신 이야기에, 울음을 터뜨리며 갑자기 이런일을 당해서, 받아들여지지가 않고, 하고싶은말 한마디 못하고 남편을 보낸다는게 너무 힘들다고, 집에서 아무것도 못하고 자가격리되어있는데 이렇게 전화진료해줘서 너무감사하다는 말에... 도대체 어떻게 해드려야 할 지 몰라 15분정도 들어드리고 정상적 진료를 해드렸다.천만다행으로 할머니는 일찍부터 한의진료를 받으셨고 지금은 증상들도 거의 치료되어 며칠전에 음성판정 받고, 회복기 자가격리 상태이셨다. 다만 이런 상황에서.. 어떤 회복기 한약을 주고 하는게 큰 의미가 있을까 싶어 조금 허탈했다. 15분밖에 못들어드린게 죄송스러웠고, 그나마 그거라도 해드려서 다행이란 생각도 들었다. 가미귀비탕을 처방하면서, 할머니 이 약이라도 드셔야 할머니 마음아픈게 병으로 커지진 않으실거에요 제가 더 큰 도움을 못드려 죄송합니다, 2일에 한번씩 증상 팔로우업 전화드릴게요 하고 진료를 마무리했는데 하루종일 먹먹한 마음이었다. #코로나 #코로나19 #코비드 #코비드19 #코로나확진 #확진자 #코로나후유증 #코로나진료 #코로나한약 #코로나바이러스 #coronavirüsü #corona #코로나한의진료센터 #16681075#대구 #대구상황 #경북#우한폐렴 #방역#의료인 #의료진 #의료진을응원합니다#마스크 #공적마스크 #면역력#안심병원 #선별진료소 #코로나치료#한의사",2020-04-05,106,대구한의대학교 부속 대구한방병원,"['#코로나', '#코로나19', '#코비드', '#코비드19', '#코로나확진', '#확진자', '#코로나후유증', '#코로나진료', '#코로나한약', '#코로나바이러스', '#coronavirüsü', '#corona', '#코로나한의진료센터', '#16681075', '#대구', '#대구상황', '#경북', '#우한폐렴', '#방역', '#의료인', '#의료진', '#의료진을응원합니다', '#마스크', '#공적마스크', '#면역력', '#안심병원', '#선별진료소', '#코로나치료', '#한의사']"
